# BME688 cage-odor heater-sweep log
# firmware_version,cage-odor-1.2.0
# session_start_iso,(no RTC)
# session_start_unix,0
# rtc_present,0
# sensors_detected,8 of 8
# sensor,0,logical_id,0,enabled,1,ok,1,unique_id,0x2ED18B51
# sensor,1,logical_id,1,enabled,1,ok,1,unique_id,0x2ED19951
# sensor,2,logical_id,2,enabled,1,ok,1,unique_id,0x2ED19B51
# sensor,3,logical_id,3,enabled,1,ok,1,unique_id,0x2ED19D51
# sensor,4,logical_id,4,enabled,1,ok,1,unique_id,0x2ED1A051
# sensor,5,logical_id,5,enabled,1,ok,1,unique_id,0x2ED1A251
# sensor,6,logical_id,6,enabled,1,ok,1,unique_id,0x2ED1A451
# sensor,7,logical_id,7,enabled,1,ok,1,unique_id,0x2ED19C4A
# profile_rotate_ms,120000
# n_profiles,4
# profile,0,bosch_default,meas_dur_ms,140,temps,320 100 100 100 200 200 200 320 320 320,muls,5 2 10 30 5 5 5 5 5 5
# profile,1,ramp_200_350,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,10 10 10 10 10 10 10 10 10 10
# profile,2,ramp_short_dwell,meas_dur_ms,140,temps,200 217 233 250 267 283 300 317 333 350,muls,3 3 3 3 3 3 3 3 3 3
# profile,3,ramp_long_dwell,meas_dur_ms,300,temps,200 217 233 250 267 283 300 317 333 350,muls,20 20 20 20 20 20 20 20 20 20
#
timestamp_iso,millis,unix_time,label,label_name,marker,sensor_idx,logical_id,profile_id,profile_name,profile_cycle,heater_step,heater_temp_c,heater_dur_ms,gas_resistance_ohm,temperature_c,humidity_pct,pressure_pa,idac,res_heat,gas_wait_reg,status,gas_valid,heat_stable,meas_index,skipped
,241749,0,2,SOILED,,6,6,1,ramp_200_350,2,5,283,990,28193.83,40.096,28.908,100130.98,163,101,10,144,0,1,242,81
,242305,0,2,SOILED,,1,1,1,ramp_200_350,2,6,300,990,12539.18,39.466,34.278,100117.80,164,100,10,144,0,1,250,63
,244266,0,2,SOILED,,0,0,1,ramp_200_350,2,7,317,990,8558.44,39.346,34.661,100107.40,177,106,10,144,0,1,3,99
,247209,0,2,SOILED,,2,2,1,ramp_200_350,2,9,350,990,14883.72,40.438,35.335,100117.99,177,115,10,144,0,1,27,79
,251268,0,2,SOILED,,1,1,1,ramp_200_350,2,2,233,990,56017.50,39.305,34.117,100118.66,146,84,10,128,0,0,59,64
,253233,0,2,SOILED,,6,6,1,ramp_200_350,2,3,250,990,70041.04,40.041,28.925,100124.52,153,92,10,128,0,0,69,82
,255471,0,2,SOILED,,4,4,1,ramp_200_350,2,4,267,990,27556.51,40.451,30.550,100131.30,157,96,10,160,1,0,81,160
,255479,0,2,SOILED,,7,7,1,ramp_200_350,2,4,267,990,43301.76,40.353,27.501,100113.42,165,92,10,144,0,1,80,160
,256453,0,2,SOILED,,7,7,1,ramp_200_350,2,5,283,990,28725.31,40.438,27.569,100112.85,170,96,10,144,0,1,87,6
,257254,0,2,SOILED,profile_change,,,2,ramp_short_dwell,3,,,,,,,,,,,,,,
,257259,0,2,SOILED,,0,0,2,ramp_short_dwell,3,6,300,297,9145.47,39.439,34.619,100103.36,173,102,3,144,0,1,96,0
,257403,0,2,SOILED,,1,1,2,ramp_short_dwell,3,7,317,297,10970.17,39.698,34.123,100115.30,169,105,3,144,0,1,103,0
,257404,0,2,SOILED,,2,2,2,ramp_short_dwell,3,6,300,297,10947.66,40.300,35.390,100113.33,164,102,3,144,0,1,100,0
,257405,0,2,SOILED,,3,3,2,ramp_short_dwell,3,6,300,297,15051.74,40.418,34.769,100121.66,164,102,3,144,0,1,94,0
,257405,0,2,SOILED,,3,3,2,ramp_short_dwell,3,6,300,297,15051.74,40.433,34.777,100123.02,164,102,3,144,0,1,95,0
,257406,0,2,SOILED,,4,4,2,ramp_short_dwell,3,6,300,297,20233.96,40.588,30.580,100130.60,166,105,3,144,0,1,94,0
,257407,0,2,SOILED,,5,5,2,ramp_short_dwell,3,5,283,297,18497.11,40.480,31.592,100112.76,162,96,3,176,1,1,91,0
,257407,0,2,SOILED,,5,5,2,ramp_short_dwell,3,6,300,297,18497.11,40.498,31.588,100115.10,166,100,3,144,0,1,92,0
,257409,0,2,SOILED,,6,6,2,ramp_short_dwell,3,6,300,297,20846.91,40.328,28.874,100126.77,167,105,3,144,0,1,98,0
,257410,0,2,SOILED,,7,7,2,ramp_short_dwell,3,6,300,297,20545.75,40.488,27.490,100113.53,175,100,3,144,0,1,93,0
,259646,0,2,SOILED,,4,4,2,ramp_short_dwell,3,5,283,297,21454.91,40.439,30.560,100131.59,161,100,3,144,0,1,15,176
,260769,0,2,SOILED,,7,7,2,ramp_short_dwell,3,7,317,297,13654.79,40.543,27.512,100115.54,180,105,3,176,1,1,23,185
,261046,0,2,SOILED,,2,2,2,ramp_short_dwell,3,8,333,297,8842.22,40.375,35.375,100114.12,173,111,3,176,1,1,26,181
,261327,0,2,SOILED,,0,0,2,ramp_short_dwell,3,9,350,297,7683.07,39.571,34.615,100107.09,185,115,3,144,0,1,28,187
,261888,0,2,SOILED,,1,1,2,ramp_short_dwell,3,0,200,297,65123.38,39.595,34.113,100117.92,135,76,3,176,1,1,32,184
,266232,0,2,SOILED,,3,3,2,ramp_short_dwell,3,1,217,297,88306.31,40.368,34.602,100129.30,140,81,3,144,0,1,63,223
,266240,0,2,SOILED,,6,6,2,ramp_short_dwell,3,1,217,297,154823.11,40.233,28.761,100131.98,143,84,3,144,0,1,63,220
,266795,0,2,SOILED,,6,6,2,ramp_short_dwell,3,2,233,297,106378.55,40.143,28.648,100129.71,148,88,3,128,0,0,67,3
,270852,0,2,SOILED,,1,1,2,ramp_short_dwell,3,2,233,297,54202.84,39.524,34.019,100114.44,146,84,3,128,0,0,97,64
,272113,0,2,SOILED,,2,2,2,ramp_short_dwell,3,5,283,297,20291.69,40.280,35.232,100113.41,160,98,3,128,0,0,106,79
,275474,0,2,SOILED,,0,0,2,ramp_short_dwell,3,3,250,297,32736.57,39.388,34.446,100102.02,159,90,3,144,0,1,130,101
,278279,0,2,SOILED,,6,6,2,ramp_short_dwell,3,0,200,297,26964.40,40.598,28.551,100124.91,137,80,3,144,0,1,150,82
,279954,0,2,SOILED,,1,1,2,ramp_short_dwell,3,4,267,297,29684.60,39.668,33.971,100112.98,155,92,3,144,0,1,163,65
,280379,0,2,SOILED,,4,4,2,ramp_short_dwell,3,4,267,297,40276.90,40.648,30.283,100128.01,157,96,3,176,1,1,164,148
,282903,0,2,SOILED,,7,7,2,ramp_short_dwell,3,0,200,297,177531.20,40.655,27.240,100118.56,143,75,3,160,1,0,182,158
,283460,0,2,SOILED,,2,2,2,ramp_short_dwell,3,2,233,297,36147.98,40.280,35.110,100116.23,147,86,3,176,1,1,188,81
,287943,0,2,SOILED,,3,3,2,ramp_short_dwell,3,3,250,297,48948.38,40.481,34.371,100124.66,150,89,3,144,0,1,219,155
,288921,0,2,SOILED,,1,1,2,ramp_short_dwell,3,6,300,297,17626.00,39.846,33.960,100120.48,164,100,3,144,0,1,228,64
,289346,0,2,SOILED,,5,5,2,ramp_short_dwell,3,6,300,297,25651.30,40.740,31.172,100115.59,166,100,3,144,0,1,228,135
,289483,0,2,SOILED,,0,0,2,ramp_short_dwell,3,7,317,297,11107.25,39.707,34.410,100106.82,176,106,3,144,0,1,231,100
,289488,0,2,SOILED,,6,6,2,ramp_short_dwell,3,7,317,297,24859.20,40.568,28.653,100129.73,170,109,3,144,0,1,231,80
,294806,0,2,SOILED,,2,2,2,ramp_short_dwell,3,0,200,297,14568.63,40.732,35.083,100119.72,135,77,3,144,0,1,14,81
,298165,0,2,SOILED,,1,1,2,ramp_short_dwell,3,8,333,297,12195.12,40.075,33.978,100118.59,172,109,3,144,0,1,39,66
,301250,0,2,SOILED,,6,6,2,ramp_short_dwell,3,5,283,297,39493.98,40.550,28.535,100128.15,162,101,3,144,0,1,60,84
,303208,0,2,SOILED,,4,4,2,ramp_short_dwell,3,9,350,297,21628.93,41.140,30.352,100129.84,177,117,3,144,0,1,72,163
,304045,0,2,SOILED,,0,0,2,ramp_short_dwell,3,2,233,297,46460.98,39.612,34.261,100107.11,152,85,3,144,0,1,80,104
,306568,0,2,SOILED,,2,2,2,ramp_short_dwell,3,8,333,297,11038.29,40.787,35.042,100115.11,173,111,3,144,0,1,99,84
,306853,0,2,SOILED,,7,7,2,ramp_short_dwell,3,8,333,297,20388.66,40.946,27.193,100112.12,183,109,3,144,0,1,98,171
,307410,0,2,SOILED,,1,1,2,ramp_short_dwell,3,0,200,297,79950.03,40.007,33.810,100118.55,135,76,3,176,1,1,106,66
,309794,0,2,SOILED,,3,3,2,ramp_short_dwell,3,5,283,297,26694.47,40.784,34.322,100121.60,159,97,3,144,0,1,120,156
,312459,0,2,SOILED,,6,6,2,ramp_short_dwell,3,2,233,297,113074.20,40.510,28.532,100128.52,148,88,3,144,0,1,141,80
,316656,0,2,SOILED,,1,1,2,ramp_short_dwell,3,3,250,297,40816.33,39.934,33.734,100117.13,150,88,3,144,0,1,173,66
,317776,0,2,SOILED,,0,0,2,ramp_short_dwell,3,5,283,297,18089.32,39.835,34.250,100103.72,168,98,3,144,0,1,179,98
,317778,0,2,SOILED,,2,2,2,ramp_short_dwell,3,5,283,297,20928.71,40.686,34.939,100113.41,160,98,3,144,0,1,180,80
,323803,0,2,SOILED,,6,6,2,ramp_short_dwell,3,9,350,297,27397.26,40.980,28.502,100129.44,178,117,3,176,1,1,223,81
,326038,0,2,SOILED,,1,1,2,ramp_short_dwell,3,5,283,297,17922.15,40.126,33.725,100116.45,160,96,3,176,1,1,241,67
,326045,0,2,SOILED,,4,4,2,ramp_short_dwell,3,4,267,297,56537.10,40.976,29.995,100131.30,156,96,3,128,0,0,236,163
,326321,0,2,SOILED,,4,4,2,ramp_short_dwell,3,4,267,297,40894.57,41.014,30.149,100130.22,156,96,3,176,1,1,238,1
,329541,0,2,SOILED,,2,2,2,ramp_short_dwell,3,3,250,297,27807.95,40.699,34.819,100117.05,151,90,3,176,1,1,9,84
,330108,0,2,SOILED,,7,7,2,ramp_short_dwell,3,3,250,297,57296.33,40.859,27.130,100114.41,160,88,3,160,1,0,9,166
,332064,0,2,SOILED,,0,0,2,ramp_short_dwell,3,9,350,297,10454.10,40.196,34.172,100107.30,185,115,3,144,0,1,26,102
,332066,0,2,SOILED,,3,3,2,ramp_short_dwell,3,8,333,297,15191.08,41.178,34.184,100119.88,172,110,3,176,1,1,24,159
,334731,0,2,SOILED,,6,6,2,ramp_short_dwell,3,6,300,297,30490.71,40.823,28.499,100128.06,166,105,3,144,0,1,46,78
,335007,0,2,SOILED,,1,1,2,ramp_short_dwell,3,7,317,297,14469.82,40.307,33.680,100117.98,169,105,3,144,0,1,50,64
,335432,0,2,SOILED,,5,5,2,ramp_short_dwell,3,6,300,297,25775.27,41.094,30.930,100114.76,166,100,3,144,0,1,46,73
,340751,0,2,SOILED,,2,2,2,ramp_short_dwell,3,0,200,297,79950.03,40.902,34.800,100115.70,135,77,3,176,1,1,90,80
,344390,0,2,SOILED,,1,1,2,ramp_short_dwell,3,0,200,297,16048.14,40.488,33.624,100118.06,135,76,3,144,0,1,118,67
,346075,0,2,SOILED,,6,6,2,ramp_short_dwell,3,3,250,297,78624.08,40.750,28.316,100125.82,152,92,3,144,0,1,128,81
,346351,0,2,SOILED,,0,0,2,ramp_short_dwell,3,3,250,297,24087.32,39.985,34.063,100102.01,159,90,3,176,1,1,129,102
,348874,0,2,SOILED,,4,4,2,ramp_short_dwell,3,8,333,297,21805.79,41.436,29.982,100130.17,173,113,3,176,1,1,144,161
,352652,0,2,SOILED,,2,2,2,ramp_short_dwell,3,9,350,297,12098.30,41.226,34.770,100118.57,176,115,3,144,0,1,176,85
,353911,0,2,SOILED,,1,1,2,ramp_short_dwell,3,3,250,297,41775.46,40.211,33.510,100117.80,150,88,3,144,0,1,187,68
,354197,0,2,SOILED,,7,7,2,ramp_short_dwell,3,1,217,297,178086.95,41.054,26.899,100116.25,150,80,3,144,0,1,182,172
,354756,0,2,SOILED,,3,3,2,ramp_short_dwell,3,3,250,297,51457.29,41.025,33.960,100122.05,149,89,3,144,0,1,187,162
,357281,0,2,SOILED,,6,6,2,ramp_short_dwell,3,0,200,297,27520.96,41.053,28.288,100129.72,137,80,3,144,0,1,209,80
,360498,0,2,SOILED,,0,0,2,ramp_short_dwell,3,7,317,297,10069.23,40.299,34.021,100103.09,176,106,3,176,1,1,231,101
,363020,0,2,SOILED,,1,1,2,ramp_short_dwell,3,5,283,297,23885.05,40.362,33.502,100116.30,159,96,3,144,0,1,253,65
,363861,0,2,SOILED,,2,2,2,ramp_short_dwell,3,6,300,297,16443.99,41.100,34.665,100114.41,164,102,3,144,0,1,1,80
,368487,0,2,SOILED,,6,6,2,ramp_short_dwell,3,7,317,297,24715.20,41.130,28.163,100127.27,170,109,3,144,0,1,34,80
,372542,0,2,SOILED,,1,1,2,ramp_short_dwell,3,8,333,297,12628.26,40.627,33.489,100118.54,172,109,3,144,0,1,66,68
,372549,0,2,SOILED,,4,4,2,ramp_short_dwell,3,5,283,297,40660.74,41.375,29.931,100128.40,161,100,3,144,0,1,58,169
,374644,0,2,SOILED,,0,0,2,ramp_short_dwell,3,1,217,297,48641.46,40.156,33.873,100103.05,147,81,3,176,1,1,77,101
,375346,0,2,SOILED,,2,2,2,ramp_short_dwell,3,4,267,297,27972.03,41.048,34.578,100115.55,156,94,3,144,0,1,84,82
,376749,0,2,SOILED,,3,3,2,ramp_short_dwell,3,5,283,297,21940.35,41.311,33.799,100120.16,158,97,3,176,1,1,89,157
,377419,0,2,SOILED,profile_change,,,3,ramp_long_dwell,4,,,,,,,,,,,,,,
,377727,0,2,SOILED,,1,1,3,ramp_long_dwell,4,9,350,5180,16393.44,40.763,33.457,100114.70,176,113,20,176,1,1,101,0
,377729,0,2,SOILED,,2,2,3,ramp_long_dwell,4,9,350,5180,12216.07,41.396,34.592,100114.87,176,115,20,144,0,1,100,0
,377730,0,2,SOILED,,3,3,3,ramp_long_dwell,4,7,317,5180,17034.87,41.432,33.858,100118.60,168,106,20,144,0,1,94,0
,377731,0,2,SOILED,,4,4,3,ramp_long_dwell,4,7,317,5180,23965.55,41.544,29.874,100125.94,170,109,20,144,0,1,94,0
,377732,0,2,SOILED,,5,5,3,ramp_long_dwell,4,6,300,5180,25775.27,41.381,30.733,100112.30,166,100,20,144,0,1,90,0
,377732,0,2,SOILED,,5,5,3,ramp_long_dwell,4,6,300,5180,25775.27,41.402,30.707,100112.72,166,100,20,144,0,1,91,0
,377733,0,2,SOILED,,6,6,3,ramp_long_dwell,4,8,333,5180,21895.31,41.268,28.280,100122.02,174,113,20,176,1,1,98,0
,377733,0,2,SOILED,,6,6,3,ramp_long_dwell,4,9,350,5180,21895.31,41.288,28.293,100124.91,177,117,20,144,0,1,99,0
,377735,0,2,SOILED,,7,7,3,ramp_long_dwell,4,6,300,5180,24348.49,41.333,26.901,100113.41,174,100,20,176,1,1,92,0
,377735,0,2,SOILED,,7,7,3,ramp_long_dwell,4,7,317,5180,24348.49,41.357,26.897,100112.84,179,105,20,144,0,1,93,0
,378330,0,2,SOILED,,3,3,3,ramp_long_dwell,4,0,200,5180,15191.08,41.146,33.851,100118.57,134,77,20,144,0,1,1,162
,378934,0,2,SOILED,,7,7,3,ramp_long_dwell,4,0,200,5180,24348.49,40.939,26.917,100111.25,142,75,20,144,0,1,3,165
,379235,0,2,SOILED,,6,6,3,ramp_long_dwell,4,0,200,5180,21895.31,40.748,28.195,100122.95,137,80,20,144,0,1,4,160
,379834,0,2,SOILED,,5,5,3,ramp_long_dwell,4,0,200,5180,20625.20,40.945,30.787,100111.55,136,76,20,144,0,1,6,170
,383732,0,2,SOILED,,0,0,3,ramp_long_dwell,4,1,217,5180,23464.71,39.890,34.238,100102.52,147,81,20,144,0,1,20,0
,385832,0,2,SOILED,,1,1,3,ramp_long_dwell,4,1,217,5180,40699.52,40.111,33.913,100118.20,140,80,20,144,0,1,27,181
,388833,0,2,SOILED,,2,2,3,ramp_long_dwell,4,1,217,5180,35754.19,40.762,35.051,100115.62,141,82,20,144,0,1,37,192
,390937,0,2,SOILED,,6,6,3,ramp_long_dwell,4,2,233,5180,35814.21,40.773,28.666,100127.54,148,88,20,144,0,1,44,39
,392435,0,2,SOILED,,4,4,3,ramp_long_dwell,4,2,233,5180,29725.96,41.156,30.309,100129.22,147,88,20,144,0,1,49,210
,393036,0,2,SOILED,,3,3,3,ramp_long_dwell,4,2,233,5180,22857.14,41.010,34.322,100119.46,144,85,20,144,0,1,51,49
,394240,0,2,SOILED,,7,7,3,ramp_long_dwell,4,2,233,5180,29663.96,41.004,27.171,100115.24,155,84,20,144,0,1,55,51
,396337,0,2,SOILED,,0,0,3,ramp_long_dwell,4,3,250,5180,9478.67,40.141,34.368,100105.36,159,90,20,128,0,0,63,42
,396338,0,2,SOILED,,1,1,3,ramp_long_dwell,4,3,250,5180,14967.26,40.317,33.894,100118.57,150,88,20,128,0,0,63,35
,397842,0,2,SOILED,,5,5,3,ramp_long_dwell,4,3,250,5180,18561.48,41.197,31.002,100114.87,152,88,20,144,0,1,67,60
,399941,0,2,SOILED,,2,2,3,ramp_long_dwell,4,3,250,5180,12703.45,41.015,34.974,100119.06,151,90,20,128,0,0,75,37
,402647,0,2,SOILED,,6,6,3,ramp_long_dwell,4,4,267,5180,16380.85,41.055,28.493,100128.37,158,97,20,144,0,1,84,39
,406843,0,2,SOILED,,1,1,3,ramp_long_dwell,4,4,267,5180,10184.60,40.534,33.600,100121.45,155,92,20,176,1,1,99,35
,407446,0,2,SOILED,,4,4,3,ramp_long_dwell,4,5,283,5180,14588.56,41.484,29.925,100131.21,160,100,20,144,0,1,100,50
,407746,0,2,SOILED,,3,3,3,ramp_long_dwell,4,5,283,5180,11188.81,41.392,33.923,100119.95,158,97,20,144,0,1,101,49
,408946,0,2,SOILED,,0,0,3,ramp_long_dwell,4,5,283,5180,7109.53,40.414,34.021,100104.10,168,98,20,144,0,1,106,42
,409252,0,2,SOILED,,7,7,3,ramp_long_dwell,4,5,283,5180,13174.15,41.397,26.917,100117.55,169,96,20,144,0,1,106,50
,411350,0,2,SOILED,,2,2,3,ramp_long_dwell,4,5,283,5180,9021.71,41.316,34.525,100118.95,160,98,20,144,0,1,114,38
,414057,0,2,SOILED,,6,6,3,ramp_long_dwell,4,6,300,5180,15590.74,41.338,28.127,100127.01,166,105,20,128,0,0,123,38
,415858,0,2,SOILED,,5,5,3,ramp_long_dwell,4,6,300,5180,13206.77,41.669,30.615,100119.16,166,100,20,144,0,1,128,60
,417057,0,2,SOILED,,1,1,3,ramp_long_dwell,4,6,300,5180,10282.78,40.810,33.313,100116.89,164,100,20,144,0,1,134,34
,420958,0,2,SOILED,,0,0,3,ramp_long_dwell,4,7,317,5180,9090.91,40.695,33.762,100103.84,176,106,20,144,0,1,147,40
,422161,0,2,SOILED,,4,4,3,ramp_long_dwell,4,7,317,5180,19335.35,41.910,29.690,100134.70,170,109,20,144,0,1,150,49
,422461,0,2,SOILED,,3,3,3,ramp_long_dwell,4,7,317,5180,14050.49,41.811,33.528,100126.37,168,106,20,144,0,1,151,49
,422761,0,2,SOILED,,2,2,3,ramp_long_dwell,4,7,317,5180,10578.51,41.635,34.276,100116.52,169,107,20,144,0,1,153,38
,424565,0,2,SOILED,,7,7,3,ramp_long_dwell,4,7,317,5180,16926.74,41.784,26.675,100117.18,179,105,20,144,0,1,158,51
,425467,0,2,SOILED,,6,6,3,ramp_long_dwell,4,8,333,5180,25452.38,41.628,27.976,100130.22,174,113,20,144,0,1,162,38
,427265,0,2,SOILED,,1,1,3,ramp_long_dwell,4,8,333,5180,15201.90,41.115,32.977,100121.64,172,109,20,144,0,1,169,34
,433267,0,2,SOILED,,0,0,3,ramp_long_dwell,4,9,350,5180,15567.99,41.006,33.431,100107.42,185,115,20,144,0,1,189,41
,433871,0,2,SOILED,,5,5,3,ramp_long_dwell,4,9,350,5180,27032.73,42.138,30.182,100115.51,178,112,20,144,0,1,189,60
,434469,0,2,SOILED,,2,2,3,ramp_long_dwell,4,9,350,5180,18043.42,41.948,33.847,100118.55,176,115,20,144,0,1,193,39
,437175,0,2,SOILED,,6,6,3,ramp_long_dwell,4,0,200,5180,44896.53,41.395,27.653,100129.09,137,80,20,144,0,1,202,39
,437473,0,2,SOILED,,4,4,3,ramp_long_dwell,4,0,200,5180,43656.21,41.754,29.056,100136.35,136,79,20,144,0,1,202,51
,437771,0,2,SOILED,,1,1,3,ramp_long_dwell,4,0,200,5180,25697.65,40.649,32.798,100121.91,135,76,20,144,0,1,205,35
,437773,0,2,SOILED,,3,3,3,ramp_long_dwell,4,0,200,5180,29622.77,41.582,32.930,100123.41,134,77,20,144,0,1,203,51
,439581,0,2,SOILED,,7,7,3,ramp_long_dwell,4,0,200,5180,41290.32,41.305,26.408,100114.98,143,75,20,144,0,1,209,50
,445578,0,2,SOILED,,0,0,3,ramp_long_dwell,4,1,217,5180,37187.68,40.354,33.877,100107.52,148,81,20,144,0,1,231,41
,445585,0,2,SOILED,,2,2,3,ramp_long_dwell,4,1,217,5180,49892.81,41.178,34.621,100119.83,142,82,20,144,0,1,231,37
,447979,0,2,SOILED,,1,1,3,ramp_long_dwell,4,2,233,5180,26512.01,40.531,33.451,100122.63,146,84,20,144,0,1,240,34
,448585,0,2,SOILED,,6,6,3,ramp_long_dwell,4,2,233,5180,45325.78,41.130,28.400,100130.80,148,88,20,144,0,1,241,38
,451586,0,2,SOILED,,5,5,3,ramp_long_dwell,4,2,233,5180,39937.60,41.465,30.786,100117.26,148,84,20,144,0,1,249,59
,452484,0,2,SOILED,,3,3,3,ramp_long_dwell,4,2,233,5180,32611.46,41.412,33.758,100123.51,145,85,20,144,0,1,253,49
,452485,0,2,SOILED,,4,4,3,ramp_long_dwell,4,2,233,5180,43170.32,41.552,29.898,100133.13,148,88,20,144,0,1,253,50
,454889,0,2,SOILED,,7,7,3,ramp_long_dwell,4,3,250,5180,24729.52,41.437,26.849,100118.90,161,88,20,144,0,1,5,51
,456987,0,2,SOILED,,2,2,3,ramp_long_dwell,4,3,250,5180,13542.11,41.386,34.683,100119.61,151,90,20,144,0,1,14,38
,458187,0,2,SOILED,,0,0,3,ramp_long_dwell,4,3,250,5180,10526.32,40.555,33.903,100103.71,159,90,20,144,0,1,18,42
,458188,0,2,SOILED,,1,1,3,ramp_long_dwell,4,3,250,5180,15940.22,40.735,33.500,100122.70,151,88,20,144,0,1,19,34
,460294,0,2,SOILED,,6,6,3,ramp_long_dwell,4,4,267,5180,17144.39,41.365,28.190,100129.72,158,97,20,128,0,0,25,39
,467792,0,2,SOILED,,3,3,3,ramp_long_dwell,4,5,283,5180,11490.13,41.798,33.533,100122.41,159,97,20,144,0,1,49,51
,467797,0,2,SOILED,,4,4,3,ramp_long_dwell,4,5,283,5180,14873.34,41.921,29.641,100133.99,161,100,20,128,0,0,49,51
,468691,0,2,SOILED,,1,1,3,ramp_long_dwell,4,5,283,5180,10088.27,41.002,33.223,100117.73,159,96,20,144,0,1,55,35
,468693,0,2,SOILED,,2,2,3,ramp_long_dwell,4,5,283,5180,8886.42,41.662,34.394,100115.35,160,98,20,144,0,1,54,39
,469897,0,2,SOILED,,5,5,3,ramp_long_dwell,4,5,283,5180,13256.01,41.881,30.416,100115.36,162,96,20,144,0,1,55,61
,470199,0,2,SOILED,,7,7,3,ramp_long_dwell,4,5,283,5180,13725.07,41.781,26.675,100113.58,170,96,20,144,0,1,57,51
,470495,0,2,SOILED,,0,0,3,ramp_long_dwell,4,5,283,5180,7085.92,40.815,33.694,100106.00,168,98,20,144,0,1,60,41
,471701,0,2,SOILED,,6,6,3,ramp_long_dwell,4,6,300,5180,15311.00,41.630,28.009,100128.85,166,105,20,144,0,1,64,38
,479196,0,2,SOILED,,1,1,3,ramp_long_dwell,4,7,317,5180,11379.80,41.281,32.885,100117.07,168,105,20,144,0,1,91,35
,480397,0,2,SOILED,,2,2,3,ramp_long_dwell,4,7,317,5180,10392.98,41.966,34.132,100113.43,169,107,20,144,0,1,94,39
,483398,0,2,SOILED,,0,0,3,ramp_long_dwell,4,8,333,5180,11552.35,41.104,33.338,100102.16,180,110,20,144,0,1,104,43
,483404,0,2,SOILED,,3,3,3,ramp_long_dwell,4,7,317,5180,13894.92,42.190,32.997,100120.84,167,106,20,144,0,1,102,52
,483405,0,2,SOILED,,4,4,3,ramp_long_dwell,4,7,317,5180,19178.90,42.292,29.290,100132.73,169,109,20,144,0,1,102,52
,483407,0,2,SOILED,,6,6,3,ramp_long_dwell,4,8,333,5180,24946.40,41.907,27.759,100123.80,174,113,20,144,0,1,104,39
,486105,0,2,SOILED,,7,7,3,ramp_long_dwell,4,8,333,5180,22980.25,42.177,26.323,100114.20,183,109,20,144,0,1,111,53
,488206,0,2,SOILED,,5,5,3,ramp_long_dwell,4,8,333,5180,19820.38,42.335,29.977,100113.09,173,108,20,144,0,1,117,61
,489707,0,2,SOILED,,1,1,3,ramp_long_dwell,4,9,350,5180,19692.31,41.543,32.728,100119.51,176,113,20,144,0,1,127,35
,491810,0,2,SOILED,,2,2,3,ramp_long_dwell,4,9,350,5180,17997.75,42.259,33.672,100112.84,176,115,20,144,0,1,133,38
,494816,0,2,SOILED,,6,6,3,ramp_long_dwell,4,9,350,5180,44614.85,42.170,27.485,100123.16,177,117,20,176,1,1,143,38
,495413,0,2,SOILED,,0,0,3,ramp_long_dwell,4,0,200,5180,20908.20,41.011,32.995,100103.80,142,77,20,144,0,1,145,40
,497581,0,2,SOILED,profile_change,,,0,bosch_default,5,,,,,,,,,,,,,,
,497729,0,2,SOILED,,1,1,0,bosch_default,5,0,320,495,25931.93,40.866,32.602,100118.92,135,105,5,144,0,1,154,0
,497731,0,2,SOILED,,2,2,0,bosch_default,5,0,320,495,23646.78,41.522,33.728,100116.73,135,107,5,144,0,1,153,0
,497732,0,2,SOILED,,3,3,0,bosch_default,5,0,320,495,29725.96,41.768,32.736,100122.20,134,107,5,144,0,1,150,0
,497732,0,2,SOILED,,3,3,0,bosch_default,5,0,320,495,29725.96,41.743,32.774,100123.30,134,107,5,144,0,1,151,0
,497733,0,2,SOILED,,4,4,0,bosch_default,5,0,320,495,43434.00,41.852,29.004,100131.21,136,110,5,144,0,1,150,0
,497733,0,2,SOILED,,4,4,0,bosch_default,5,0,320,495,43434.00,41.827,29.046,100132.70,136,110,5,144,0,1,151,0
,497734,0,2,SOILED,,5,5,0,bosch_default,5,0,320,495,34482.76,41.818,29.738,100114.20,136,105,5,144,0,1,149,0
,497736,0,2,SOILED,,7,7,0,bosch_default,5,0,320,495,40933.80,41.651,26.124,100111.50,143,105,5,144,0,1,150,0
,497737,0,2,SOILED,,7,7,0,bosch_default,5,0,320,495,40933.80,41.634,26.106,100111.15,143,105,5,144,0,1,151,0
,498015,0,2,SOILED,,6,6,0,bosch_default,5,0,320,495,44614.85,41.560,27.701,100124.55,137,110,5,144,0,1,0,0
,498711,0,2,SOILED,,0,0,0,bosch_default,5,2,100,990,232146.91,40.487,33.240,100105.54,152,52,10,144,0,1,7,0
,503473,0,2,SOILED,,2,2,0,bosch_default,5,3,100,2970,224956.06,40.200,34.980,100115.50,151,52,30,144,0,1,40,142
,506132,0,2,SOILED,,1,1,0,bosch_default,5,6,200,495,28920.02,40.453,34.231,100119.52,135,76,5,144,0,1,60,161
,509497,0,2,SOILED,,6,6,0,bosch_default,5,1,100,198,694237.31,41.350,28.657,100131.00,92,55,2,176,1,1,83,82
,510194,0,2,SOILED,,3,3,0,bosch_default,5,2,100,990,397979.00,40.724,33.756,100123.43,89,52,10,144,0,1,89,193
